match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,0.1,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,P Shetty,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,0.2,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,P Shetty,1,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,0.3,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,2,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,0.4,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,0.5,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,0.6,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,0,1,1,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,0.7,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,2,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,1.1,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,Sadamali Bhakshala,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,1.2,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,Sadamali Bhakshala,4,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,1.3,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,Sadamali Bhakshala,2,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,1.4,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,Sadamali Bhakshala,1,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,1.5,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,1,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,1.6,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,Sadamali Bhakshala,1,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,2.1,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,P Shetty,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,2.2,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,P Shetty,1,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,2.3,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,4,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,2.4,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,2.5,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,2.6,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,P Shetty,1,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,3.1,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,3.2,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,0,1,1,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,3.3,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,3.4,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,3.5,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,3.6,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,4,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,3.7,United Arab Emirates,Bahrain,Theertha Satish,ER Oza,Sadamali Bhakshala,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,4.1,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,P Shetty,0,0,,,,,,,,,
1394766,2023,2023-09-04,"Bayuemas Oval, Kuala Lumpur",1,4.2,United Arab Emirates,Bahrain,ER Oza,Theertha Satish,P Shetty,1,0,,,,,,,,,
