match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,0.1,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,4,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,0.2,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,0,2,,,,2,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,0.3,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,4,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,0.4,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,1,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,0.5,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,Saim Ayub,J Layne,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,0.6,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,Saim Ayub,J Layne,1,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,1.1,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,Saim Ayub,C Bosch,4,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,1.2,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,Saim Ayub,C Bosch,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,1.3,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,Saim Ayub,C Bosch,0,1,,,,1,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,1.4,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,C Bosch,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,1.5,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,C Bosch,4,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,1.6,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,C Bosch,0,1,1,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,1.7,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,C Bosch,2,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,2.1,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,Saim Ayub,J Layne,1,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,2.2,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,2.3,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,2.4,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,2.5,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,2.6,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,J Layne,6,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.1,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,Saim Ayub,O Thomas,1,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.2,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Saim Ayub,Hazratullah,O Thomas,0,0,,,,,,caught,Saim Ayub,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.3,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Hazratullah,O Thomas,4,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.4,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Hazratullah,O Thomas,0,1,,1,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.5,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Hazratullah,O Thomas,0,1,,1,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.6,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Hazratullah,O Thomas,4,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.7,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Hazratullah,O Thomas,1,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,3.8,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Hazratullah,SD Hope,O Thomas,0,0,,,,,,caught,Hazratullah,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,4.1,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Azam Khan,GF Linde,1,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,4.2,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,GF Linde,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,4.3,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,GF Linde,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,4.4,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,GF Linde,6,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,4.5,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,GF Linde,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,4.6,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,GF Linde,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,5.1,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Azam Khan,DC Drakes,1,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,5.2,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,DC Drakes,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,5.3,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,DC Drakes,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,5.4,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,DC Drakes,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,5.5,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,DC Drakes,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,5.6,Guyana Amazon Warriors,St Kitts and Nevis Patriots,Azam Khan,SD Hope,DC Drakes,0,0,,,,,,,,,
1369572,2023,2023-09-02,"Kensington Oval, Bridgetown, Barbados",1,6.1,Guyana Amazon Warriors,St Kitts and Nevis Patriots,SD Hope,Azam Khan,GF Linde,0,0,,,,,,,,,
